wind_supply (MWh),wind_demand (MWh),wind_price (INR),solar_supply (MWh),solar_demand (MWh),solar_price (INR),biogas_supply (MWh),biogas_demand (MWh),biogas_price (INR)
82,68,3.6582972418994553,58,70,3.749309868337943,59,63,5.202037082789785
38,16,4.674709262275979,51,70,3.1451794850143835,54,65,5.919456120262139
77,64,3.5626749213534525,48,40,3.512472661219844,24,24,4.082042871301139
74,55,3.713429943736751,102,46,3.1741056068087827,16,48,5.817119288058326
81,59,4.599994970974715,70,30,3.323516963531326,36,60,4.329678613628199
42,23,4.682814825797828,67,80,3.9641330390502922,49,52,5.161934954777076
28,76,3.5579738601875164,58,69,4.26764981365581,26,19,4.09760708489764
31,61,4.646753576003117,103,82,3.517491459633367,41,60,5.142595031683279
20,19,5.177005050647274,51,52,3.720502123463844,25,60,5.230019488377517
77,15,4.944632354587908,117,41,4.228819649360284,72,50,5.615332860026669
20,58,3.762370207841597,37,60,2.7864448021791697,69,61,4.832181725551233
53,36,4.68494929512723,76,36,2.8243959675076304,61,49,5.831498905265974
67,52,4.844505000148427,35,74,3.218473908509813,58,46,4.740803937963697
20,33,3.5744624035045836,36,83,3.1181365612696794,58,66,4.183178798711814
35,45,5.2106953373672455,113,36,4.472747392553995,35,12,4.7735146764358625
80,81,5.31253479457966,110,86,3.628183949963624,60,18,4.612531462715797
83,56,5.200904546724518,65,64,3.547813255918086,52,30,4.892866272977969
82,40,5.149262935978227,37,26,3.657437279539919,79,45,4.399146828826273
88,27,4.989930396921786,106,49,4.250308750403716,18,33,4.740682277118385
41,72,4.76686406256392,117,98,2.9870955376605535,53,67,5.772482695962889
86,32,4.857254009976504,75,55,3.521934558086465,73,17,5.304910847743312
95,81,5.112790586669966,93,71,3.0419263855911494,11,63,4.396238966373336
45,17,4.824996916722609,60,84,4.061152621937852,45,51,4.1057497912814
35,69,4.155453913364142,52,97,4.054230509805826,12,25,4.43331492128236
70,72,4.251922204322708,90,65,4.414859437228709,63,16,4.8183349240466855
76,77,5.2941149367445846,110,74,3.393644119693236,30,28,4.734263374413397
48,66,3.534244171594324,79,47,2.8173021040550905,76,25,5.696973316799633
97,38,4.897641162488564,75,36,4.292821782884169,18,8,5.171948186550818
88,86,5.409555104850431,117,95,4.281205235938226,21,29,5.684975711863357
66,23,4.9124563399159475,72,46,2.969339080553393,46,12,5.997754223750724
81,51,5.487823976463564,39,80,3.0525396331019925,46,40,4.5806858909219335
88,67,4.875089811056662,49,40,3.1268282144827038,76,38,4.954910843471476
95,38,3.568726058433722,45,82,3.4035001486785195,65,54,5.411107040561126
35,35,5.154019763293848,107,96,4.15808636475836,72,32,5.023507496579901
67,54,4.069259823878638,32,75,2.7887397810698213,35,66,4.6536452111849504
58,76,4.392114451328882,59,30,3.9007818681307134,55,48,5.6324116584246084
52,84,4.124183831814165,47,26,3.2056004371030946,62,36,5.784856631812886
42,83,4.0371082124193585,88,86,2.8913263178267776,69,12,4.556466635698101
29,28,4.362811407339571,99,66,3.1768769400143246,41,58,4.562913663674606
88,56,4.2575028968813475,113,67,3.566551882840149,71,21,5.134893430493201
53,64,4.766677163685179,64,76,4.3428280570350015,56,16,5.632776415636882
71,75,5.126302401975021,48,82,3.7565372480892076,70,30,5.039849231245265
29,18,4.0941773063744815,55,44,3.7141622593108323,13,37,4.120099174669785
38,86,3.9274423056440346,64,80,2.717482073714005,11,48,4.590009207446689
77,89,4.833790541740685,105,91,2.659601944026744,32,36,5.005698670090823
20,31,4.840640131661563,101,83,2.758927193621102,64,42,5.473368045266762
88,71,5.302262478572343,86,72,2.6910912797289295,50,14,5.549891299218538
23,62,3.531891372906622,78,59,3.6527288701416807,77,5,5.504612138843682
35,58,5.20608132423302,39,32,3.405230499257245,46,29,4.189646419086719
43,59,4.542004345896714,114,56,2.50998423579595,20,56,5.231998688359836
99,47,4.742604178344198,58,69,3.2021333056372985,45,56,4.850866224080642
21,45,3.6827428811228295,100,91,2.754728303393729,24,16,4.627047983632469
51,61,4.365229865744091,97,51,4.47623899648733,76,50,5.6552173962724
43,20,3.9546048144770474,118,27,3.420315118463508,39,13,4.7167505991313305
31,86,4.008450060165018,107,81,3.3522532775430536,66,49,4.365029662026637
69,85,4.508190229352055,53,89,3.788348663734095,71,40,5.391476777377449
54,48,5.124911900806225,72,44,3.2141870070744556,42,13,4.2710159715058245
52,67,4.987561860289713,68,95,3.9310292559254574,74,44,4.587763843838997
52,28,4.681999918171908,54,65,4.309587567618408,10,38,4.888899628970322
80,30,4.578836385506934,112,25,3.4977945731638496,12,57,4.283346059607753
70,57,4.35461208646898,97,98,3.265846042908014,18,49,4.574651423253742
62,87,5.445419947122772,63,28,3.543793687415877,41,37,5.283221099032353
31,88,4.620385108468467,118,95,3.707105390657614,54,33,5.114811168249494
86,26,4.007932796624444,115,34,4.195405210075399,66,42,5.688560126823114
84,84,3.960181584080079,82,53,3.2889589026980914,30,52,4.281781248786279
52,33,4.722706061550284,84,39,2.60286294180049,32,63,5.727723942715991
59,55,4.545655054621857,82,43,3.761467646832995,35,66,4.151238184610629
93,67,3.5153956059094256,47,82,4.4737564582403415,39,39,5.486839552605759
62,43,5.160130744391559,36,77,4.208473458849374,78,51,4.413791687355005
63,84,4.908244708464869,92,70,4.016511960505661,33,63,5.806189361061999
48,73,4.8236585793562075,104,42,2.8530039740303192,73,63,4.083119059466568
32,78,3.6375613153953177,71,27,3.9972384380156356,44,6,5.160483655244206
31,38,4.224111700344983,40,94,2.662953197151208,31,64,4.025650385822009
65,30,5.370764521465572,38,46,3.4878359432098014,48,10,5.472079181329284
21,66,5.225178482682727,64,79,3.241799500986415,64,29,4.067480668438562
54,20,4.071085875739067,116,88,4.31057266544392,16,57,5.454309050416759
27,51,3.8141177681982774,94,65,2.819671498408404,71,8,5.617048027837781
45,18,4.398175914337154,113,32,4.077770007108483,48,60,5.791053489991221
93,52,4.211660757335322,34,89,2.597023803788359,29,6,4.718833409009804
53,55,4.864452753411982,55,27,3.903509520944719,65,21,5.085047314033144
26,28,5.432869620168639,80,53,3.0875564128961033,75,52,5.467057020163184
87,85,4.226002899965123,67,94,4.451826845789064,24,31,5.641467945842313
77,65,3.624448345304484,32,42,3.843486879918724,30,38,5.565686984841394
94,79,5.295228016684771,114,82,3.1178109624300463,43,45,5.695603433595789
48,66,3.5758994604797416,88,25,2.9710420484712143,44,10,5.795287054180916
55,44,5.4055317943066665,42,46,3.778617553762328,14,10,5.3006374649365995
40,71,4.829158856018079,110,47,3.045460889704235,65,32,4.347954635643698
55,44,5.3833784168838985,64,32,2.8736107049067012,16,12,5.666961941184355
29,56,3.8993193732979563,116,53,3.795339411460387,62,5,4.926574293433883
92,25,3.5813995905076155,32,68,3.9485740892753096,53,22,4.1012900108978
43,41,4.476419956552983,82,86,2.9760566135275917,67,51,5.252163460569963
83,38,4.40124682914025,84,43,3.5717449327703172,51,15,5.454942442410668
68,53,4.162984546509765,74,83,3.8272590987617137,27,10,4.915715080672689
55,86,5.4153129487773946,95,43,4.383833423052054,15,18,5.013337783549672
43,32,5.145167464322864,96,46,4.10686658776846,13,26,5.099956124949886
42,59,4.823164042751187,113,92,3.3416297004954076,78,35,4.5049978444849526
81,26,3.8257165832756552,73,29,4.188814687600337,23,32,4.747967633713001
56,63,4.968646816437049,102,29,3.383387974295338,50,23,5.613771967582684
31,45,4.954024909399448,97,49,2.7602533049845093,56,5,4.059824061593678
74,36,4.350136347232015,91,48,3.182200901461023,62,17,5.113797489081346
32,58,5.349571819428027,54,25,4.109448021296831,30,55,4.063563640854093
42,78,3.833955764458021,81,52,4.411609553725023,22,5,4.403275967142717
49,39,4.034675124823329,79,71,4.467167509180401,75,33,4.745788171032575
36,65,3.6264486785012675,30,84,3.778189984544084,24,17,4.372875208606746
81,21,5.090901916355175,68,43,3.45668391475421,54,46,5.697024616041337
32,20,4.743518772190795,81,38,2.824114128238685,74,33,5.740410042916159
78,38,4.129880611362499,105,94,2.7050486145944097,55,20,4.306022645262192
38,33,3.8276273271886305,69,32,3.5370044113346584,12,64,5.78467205771698
68,23,3.580295540057481,89,61,3.955558170243049,26,38,4.459980826630433
31,50,3.8334911372518734,117,96,3.147844125750999,26,44,4.024272798559168
80,54,4.406569292675316,102,34,3.84935345571229,29,59,5.4736801437856295
38,38,3.994353938021212,113,91,3.641620798481844,13,62,5.036469576217401
95,62,4.017964354863933,98,37,4.381497723432108,24,56,4.996781739544157
28,77,5.251152733335429,49,63,2.9191138629939104,66,68,4.0054064100252145
90,83,4.530275346922201,114,88,3.6821169334559176,54,8,5.957077026795759
47,67,4.95850394625683,31,54,3.3275938132278418,36,52,5.6651437231625685
97,68,3.571421898056286,114,28,3.0231510994957613,29,22,5.934881346735467
71,56,4.230326711356057,117,69,3.214584589470965,15,14,4.4873471714604545
35,59,4.458338694790884,38,30,3.089069909809192,27,18,5.207351877938919
88,28,3.8728337104203696,68,40,3.5552972106353735,58,55,5.493485707670633
31,43,3.7403830828910776,59,46,3.6161086108864215,33,50,5.606671742536939
44,20,5.240607556999685,83,45,4.231080134670831,20,65,5.563460046247856
71,21,5.378863254199593,111,89,4.062611624598753,27,6,5.1446544698544745
72,51,3.657613396090815,87,54,3.105030455987671,44,39,4.063199868160022
42,67,4.198037425084886,73,48,4.362650571270866,64,38,5.987954283471508
35,32,5.416571256288948,72,88,4.2367055464431225,37,69,4.229745635982777
76,52,3.66632346626493,39,37,3.7517259260158236,45,39,4.361644593507905
58,73,4.7872827457574525,77,50,2.5372570653662447,33,52,5.648869267663693
72,15,5.444442741934012,114,44,2.918273234519382,42,51,4.201151831296498
61,82,5.456447337162749,115,85,4.078638504774065,46,15,4.426705012950193
77,58,4.4424466618074865,46,30,3.407521595737573,22,66,4.040603780181783
58,61,3.825498215564761,34,67,2.751901035788751,25,8,4.313341693835509
33,49,3.904168629954878,99,73,3.316519341915769,52,37,5.317920022825955
24,74,5.279202790248789,103,33,2.9238062476400053,59,38,4.721071907798529
54,66,5.323366008659471,93,61,4.285134793830674,22,39,4.270268511158293
94,22,4.71575928774711,95,40,4.278516808621278,44,57,4.527993436442897
37,55,5.032352798939822,100,28,3.27412436421734,44,32,5.507354073673191
95,17,4.979862502940817,33,56,2.7747870021741505,33,27,5.113693201435047
28,83,4.823643195978214,112,41,3.217662467596507,62,53,4.952087279742102
93,28,5.154553909743878,57,65,2.757479929953675,48,6,4.093316157928709
77,40,4.870813246080642,113,69,3.1080919896748176,28,30,5.023451717719006
36,84,4.568004611494999,67,40,4.042363071438075,53,21,4.963056338940552
26,72,3.9739127251763136,95,44,3.083892877728027,55,47,4.885737522915285
65,54,4.987776288237238,96,66,3.5884038826139184,54,63,4.974985129077805
32,65,4.446875735676549,89,34,2.737746743772571,41,43,4.148593187187758
59,19,4.089583368015019,76,76,3.1952508843316485,14,30,5.866021459142788
61,46,5.1038925514835505,54,84,2.5792753344885107,15,26,4.612265766658993
28,15,4.893427200706057,95,72,3.5963365229290862,16,26,5.305032142586404
69,68,5.3746791262494,108,47,3.195246371747868,24,62,4.717971546474109
46,25,3.8308832800377557,96,57,4.244007826458081,29,33,4.655872100852159
85,67,4.798378569272987,98,49,3.285105200690558,68,14,5.4499954731677045
24,22,3.988478936176352,69,74,3.615550238962055,13,29,4.837548539218793
48,39,5.307165970603283,79,94,4.453288255365278,49,25,5.23174860662745
56,54,3.6989988285132314,69,79,3.7854118623693944,74,65,4.548449633201107
57,46,4.812323612889754,66,92,3.5009439895131527,44,43,4.530928898647975
27,42,5.08217144305606,98,28,2.696249459523976,53,10,4.398125089259908
84,17,4.209835680729414,46,52,4.141928581734243,16,5,4.6018266970081765
36,76,5.4082761587676185,91,53,3.7847666775682423,31,32,4.129805482336493
90,41,5.201461369172074,70,72,2.7170486300582484,32,15,4.155604722139449
64,59,4.089236599369807,105,96,2.9913383015519406,74,43,5.70581932234247
23,39,3.5150821854319974,71,37,3.5752949228750657,29,22,4.559737943040843
55,75,4.0933143522361215,60,67,2.590124866620588,41,24,5.076664512519642
89,58,4.0626209409414855,62,33,3.9366201927698334,45,62,4.992855624816309
50,60,5.279929215001818,72,64,2.955587688910285,27,54,5.268381170306627
38,28,5.434242356509495,96,70,3.479421148823471,42,45,5.295883070970666
80,22,3.640879971940521,67,82,2.9832868179240286,78,22,4.733569856244092
73,62,4.442589657066634,70,80,3.478373804749969,18,38,4.266861922988111
58,28,4.596663997059592,92,36,2.879358011566565,51,69,4.354826312058201
93,79,3.685823322659407,69,49,3.687841198572233,13,31,4.718649288278231
38,21,4.254995418275045,59,40,4.320813454870072,55,34,5.120219375718656
58,63,4.134164834785901,76,75,4.114671892118224,33,5,5.228493423547359
86,69,4.572112708654174,51,96,2.9830415278362934,78,45,5.864711138594657
64,27,4.8223817994638765,84,77,3.496218971335195,32,66,4.610440937842776
32,87,4.906970220993133,72,76,3.3462168379560193,64,5,4.218589831794134
77,70,3.7735100472267753,90,91,4.430950238777781,24,9,5.075316268294176
39,70,5.125895403889243,103,48,4.097642254673267,60,52,4.133193389907518
91,29,4.857084059581518,61,38,2.714857327363945,59,9,4.331238007440493
80,71,5.278149833493439,33,46,2.8371048014268556,56,30,5.108270437523455
58,72,4.398672118870868,74,55,3.9040567886654123,34,53,5.848944105162925
20,49,5.287779525444384,101,82,2.819716351265453,48,65,4.391096933472227
22,30,5.231548244712151,49,93,4.400937099019929,77,7,4.724996354984259
96,22,4.376818664718539,100,43,4.485893699519744,55,43,4.88570891381314
81,59,4.262286630585957,94,77,4.0567417325623225,22,53,5.906998921927186
82,54,5.365624029940514,89,26,2.5536004786308144,47,18,5.471229973251287
44,68,4.9303294690768755,118,77,3.465453554699997,45,24,4.6643044362506245
75,28,5.356490692876151,55,91,3.3121590185997793,46,62,4.542732955644139
52,73,5.0939495577916265,102,71,4.099071283308193,51,48,5.037009401740795
57,67,4.718594878582829,52,77,3.0740166558088635,28,13,4.762755696625757
25,41,3.731705554007529,69,81,3.2722520863473563,46,67,5.233596479776857
77,61,4.082961345158197,31,49,2.6870026912069083,74,66,5.069510720457149
63,20,5.437684814196783,55,59,3.185272173102135,48,10,4.067530568613545
64,69,4.1388441974284085,107,53,4.447707690298133,35,47,4.148950484370745
51,58,3.6865097395707416,91,41,4.384299708038311,51,68,4.268099337275766
64,32,4.915106711838639,73,73,4.0005184122773505,71,48,5.3014985354345745
80,30,4.968008509087369,60,80,4.314527311061711,62,9,5.954501007513198
66,26,4.070915440574302,55,97,2.9223410137089925,76,17,4.90524113644601
40,34,4.095343958692608,112,27,3.7436637370655186,59,19,4.298791757900399
99,59,4.4377859710175676,34,46,3.4999444764498353,78,38,5.220090103259747
94,78,3.543577899524511,99,38,3.3453800807356178,38,60,5.250818569056035
55,73,5.078646020722327,64,27,3.149670273919517,11,34,5.51151102457824
38,36,4.134177574548251,45,62,4.232639184012174,27,60,5.419659692109227
39,61,5.207526204003955,60,45,3.4690103779856836,69,29,5.375684897752816
76,43,5.1052608432000675,111,75,3.9480669789380527,23,51,5.449679282292744
37,59,4.822804066237566,43,48,3.911900487611961,49,32,5.638450173344966
66,23,4.149749734198577,54,69,2.7721422340957718,73,41,5.790915988538944
68,38,4.53263312332234,108,93,2.5978713971258527,39,40,4.006812338958904
33,29,4.389658515195918,119,68,4.17992634719005,38,5,5.332439866250518
34,50,4.177763772497348,104,71,3.480640075675768,38,29,5.882426475300139
50,27,5.196272578606356,100,81,4.120171063353157,28,45,5.515740709723365
20,58,4.467014149155331,47,43,3.09413049532443,67,59,4.162736160079933
73,85,5.165446195594293,79,58,4.223663942564897,49,61,5.472630998659744
22,86,3.7104369482836486,49,27,4.1616409697527,18,7,4.505192660850789
35,50,3.7820495772006715,85,63,3.263342855321384,40,12,4.368112235046089
76,75,5.454640610225954,31,99,3.3233961234724436,24,52,4.406402098175833
94,54,4.675536925212179,55,84,3.201784798902947,43,63,5.9442690693912486
31,41,4.519539346998098,52,34,2.56964514642811,71,40,5.318226867299744
93,15,4.546312126288223,61,64,3.875321182455459,66,59,5.955710483519603
35,48,3.9305375480657196,42,26,3.0454650985089664,30,45,5.694390406329318
91,82,4.937407899003946,42,69,4.268027484725012,63,63,5.849792113918276
95,35,3.6695612474595087,46,51,4.294754295243052,46,38,5.109877772916752
43,47,4.646647426206046,118,77,3.945158412243624,49,34,4.697480606544017
47,21,4.641537593171803,87,33,2.8631279779349406,29,66,5.477068222621998
27,79,5.3283768482670215,115,25,2.678584984925389,27,59,4.036131313980844
55,17,4.552365620209721,56,57,4.132893190914767,53,26,5.287499937376298
27,65,3.774125391948359,46,62,4.286132217723887,65,26,5.912969139710404
77,68,4.645506518496325,119,81,3.204078249467691,26,17,5.6917269145106335
79,88,3.6826552887306647,67,57,3.205911867452214,51,27,4.378928263575821
69,73,3.9075876705998436,43,72,3.280551814737068,37,22,4.256083550011727
47,20,3.5622171683748323,43,27,4.155244613532893,30,18,5.652961464073476
60,43,4.526587164918997,41,56,3.914143915001562,46,36,4.106781169179483
83,31,3.6690652305871447,98,45,2.7439526682048543,32,34,5.990611493515274
46,74,4.4387887570626585,97,92,3.769381145291523,57,23,4.934798775582394
82,36,5.365890070648288,84,41,2.519555319916304,68,52,5.8551851132308155
36,38,4.939522826038664,92,66,3.920772410054627,61,9,5.6225543589579425
